"name","authorities","region","address","telephone","principal","religion","main_deity","religious_group_id","religion_id","main_deity_id"
"草湖福德廟","宜蘭縣政府","宜蘭縣冬山鄉","進偉路484號旁","03-9516282","洪銀祥","道教","福德正神",202,"1","1"
"聖普宮","臺中市政府","臺中市新社區","協成里協中街159號","04-25818258","林金翰","道教","天上聖母",203,"1","11"
"新竹天凰宮","新竹市政府","新竹市北區","成功路192巷211-3號","03-5382353","鄭潮欽","佛教","千手觀音",204,"2","37"
"北極殿","屏東縣政府","屏東縣南州鄉","同安村牛埔路2號","08-8641628","林素玲","道教","玄天上帝",205,"1","8"
"聖母宮","高雄市政府","高雄市梓官區","禮蚵里光明路85巷26號","07-6176395","戴奇發","道教","天上聖母",206,"1","11"
"興安宮康府元帥","彰化縣政府","彰化縣和美鎮","頭前里義安路256巷49號","04-7550855","洪合成","道教","康府元帥",207,"1","77"
"聖德宮","雲林縣政府","雲林縣莿桐鄉","甘厝村22號","05-5842085","高全","一貫道","明明上帝",208,"3","21"
"陌姓祠","雲林縣政府","雲林縣莿桐鄉","四合村后埔96-1號","05-5712638","蔡見成","道教","陌姓公陌姓婆",209,"1","78"
"福德祠","宜蘭縣政府","宜蘭縣員山鄉","逸仙村大安路48號附近","03-9226125","呂丁灶","道教","福德正神",210,"1","1"
"鎮安岩","嘉義縣政府","嘉義縣竹崎鄉","和平村12鄰27之3號","05-2611010","朱年豐","佛教","觀音佛祖",211,"2","19"
"瑞穗圓覺精舍","花蓮縣政府","花蓮縣瑞穗鄉","舞鶴村11鄰235之11號","03-8870965","王和孝","佛教","西方三聖",212,"2","17"
"福安宮","屏東縣政府","屏東縣東港鎮","八德里延平路209號","08-8324297","許德義","道教","福德正神",213,"1","1"
"閭山道院","彰化縣政府","彰化縣埔鹽鄉","崑崙村彰水路一段11號","04-8852397","蔡敏秋","道教","閭山法主",214,"1","79"
"萬應善堂","彰化縣政府","彰化縣埔鹽鄉","天盛村番金路67號","04-8650946","洪春成","道教","百姓公",215,"1","80"
"開陽開山宮","宜蘭縣政府","宜蘭縣冬山鄉","太和村寶和路600號","03-9590001","陳嘉翔","道教","開山聖帝君",216,"1","81"
"福德宮","雲林縣政府","雲林縣虎尾鎮","惠來里1鄰(惠聖宮旁)","05-6222747","張樹堂","道教","福德正神",217,"1","1"
"晉天宮","雲林縣政府","雲林縣虎尾鎮","惠來里152號","05-6223475","陳進財","道教","李府千歲",218,"1","22"
"奉后宮","高雄市政府","高雄市甲仙區","和安里中山路14巷8號","07-6752667","林錦源","道教","天上聖母",219,"1","11"
"洪溪州福德宮","臺南市政府","臺南市白河區","汴頭里11鄰洪溪州25-5號","06-6857987","吳?水","道教","福德正神",220,"1","1"
"慶安宮","臺南市政府","臺南市麻豆區","巷口里5鄰和平路3號","06-5725624","李培安","道教","中壇元帥",221,"1","64"
"北東宮","花蓮縣政府","花蓮縣花蓮市","民心里14鄰華德街28號","03-8235039","洪明良","道教","玄天上帝",222,"1","8"
"?月胥福德廟","臺中市政府","臺中市烏日區","榮泉里三榮路二段161號","937278382","何炳輝","道教","福德爺",223,"1","82"
"觀覺禪寺","宜蘭縣政府","宜蘭縣冬山鄉","中山村中城路256巷18號","03-9588179","陸冠羽","佛教","阿彌陀佛",224,"2","29"
"北玄宮","臺中市政府","臺中市新社區","復盛里大復街54-1號","04-25821452","陳金堂","道教","玄天上帝",225,"1","8"
"境福宮","新竹市政府","新竹市北區","士林里8鄰境福街197號","03-5315620","郭宗源","道教","境主尊神",226,"1","83"
"正和書院","臺中市政府","臺中市烏日區","榮泉里三榮路二段420號","04-23375709","莊昇堂","一貫道","彌勒祖師",227,"3","84"
"紫雲堂","高雄市政府","高雄市梓官區","梓平里大宅巷梓官路110號","07-6102577","黃益雄","道教","大鵬鳥元帥",228,"1","85"
"太子宅龍穩寺","臺南市政府","臺南市麻豆區","北勢里太子宅6鄰","06-5729176","陳錦礎","道教","普庵祖佛",229,"1","86"
"福德宮","基隆市政府","基隆市暖暖區","水源路36巷37之1號","02-24573373","陳義隆","道教","福德正神",230,"1","1"
"增覺寺","宜蘭縣政府","宜蘭縣員山鄉","枕山村枕山路27-60號","03-9222860","鄭文六","佛教","藥師佛",231,"2","87"
"岸頂福德祠","臺中市政府","臺中市后里區","后里里三豐路三段953號","04-25562818","張有道","道教","福德正神",232,"1","1"
"朝龍宮","高雄市政府","高雄市旗津區","南汕里北汕巷20號","07-5715615","孫文鴻","道教","天上聖母",233,"1","11"
"保安堂","屏東縣政府","屏東縣東港鎮","大潭里大潭路84號","08-8330761","莊雨利","道教","上帝公",234,"1","88"
"永安宮","屏東縣政府","屏東縣南州鄉","溪北村永安路3巷34號","093-4170817","謝良松","道教","李府千歲",235,"1","22"
"樹林福德廟","宜蘭縣政府","宜蘭縣冬山鄉","廣興村廣興路49之8號","03-9512633","林榮圃","道教","福德正神",236,"1","1"
"永興福德廟","宜蘭縣政府","宜蘭縣冬山鄉","順安村永興路二段91巷1號前","093-0086732","陳月卿","道教","福德正神",237,"1","1"
"路竹東嶽宮","高雄市政府","高雄市路竹區","竹西里文化路10巷1號","07-6968351","林景星","道教","仁聖大帝",238,"1","89"
"紫雲寺","雲林縣政府","雲林縣虎尾鎮","堀頭里4鄰54號","05-6220637","黃銀忠","佛教","觀音佛祖",239,"2","19"
"義氣堂","高雄市政府","高雄市梓官區","梓信里梓官路376號","07-6103567","盧信雄","道教","文衡關聖帝君",240,"1","90"
"佛光寺","南投縣政府","南投縣埔里鎮","向善里觀音路81號","049-2912074","楊金和","佛教","七寶如來佛",241,"2","91"
"淨蓮寺","臺南市政府","臺南市白河區","關嶺里10鄰南寮49之78號","06-6822091","郭義芳","佛教","觀世音菩薩",242,"2","2"
"后義宮","臺中市政府","臺中市后里區","義里里梅里路17-3號","04-25560784","賴永隆","道教","天上聖母",243,"1","11"
"鎮安宮","臺中市政府","臺中市后里區","墩西里三光路42號","04-25565086","紀廷芳","道教","玉皇大帝",244,"1","66"
"大眾爺廟","宜蘭縣政府","宜蘭縣冬山鄉","安平村大安一路26號","03-9590190","趙祈旺","道教","大眾爺地藏王",245,"1","92"
"鹿安宮","宜蘭縣政府","宜蘭縣冬山鄉","鹿埔村永興路二段412巷19號","03-9586068","李秀彥","道教","天上聖母",246,"1","11"
"廣安村福德宮","宜蘭縣政府","宜蘭縣冬山鄉","廣安村水井一路97號","03-9511377","黃長安","道教","福德正神",247,"1","1"
"長和里聖媽廟","新竹市政府","新竹市北區","長和里9鄰長和街37號","03-5232393","黃益國","道教","聖媽",248,"1","93"
"富美宮","新竹市政府","新竹市北區","南寮里5鄰東大路三段708巷6號","03-5363075","彭天祥","道教","蕭潘郭三府王爺",249,"1","94"
"福林堂","新竹市政府","新竹市北區","福林里5鄰境福街216號","03-5319382","許淑嬰","佛教","觀音佛祖",250,"2","19"
"爵靈寺","新竹市政府","新竹市北區","舊社里10鄰湳雅街222號","03-5317704","蘇景松","佛教","觀音菩薩",251,"2","95"
"振淵宮","高雄市政府","高雄市梓官區","同安里淵官路62號","07-6100796","李取皇","道教","玄天大帝",252,"1","96"
"中崙代天府","高雄市政府","高雄市梓官區","中崙里中崙路145巷70號","07-6104124","蔣金安","道教","池府千歲",253,"1","39"
"赤崁赤慈宮","高雄市政府","高雄市梓官區","赤東里赤崁南路72巷11號","07-6101379","蔡良鑑","道教","天上聖母",254,"1","11"
"通安宮","高雄市政府","高雄市梓官區","信蚵里通安路305巷30號","07-6101628","曾志淵","道教","廣澤尊王",255,"1","20"
"佛國山寺","宜蘭縣政府","宜蘭縣員山鄉","中華村長嶺路61號","02-27133850","釋自弘","佛教","阿彌陀佛",256,"2","29"
"南勢山福德廟","宜蘭縣政府","宜蘭縣員山鄉","逸仙村大安路95-91號","","李水金","道教","福德正神",257,"1","1"
"崩山湖帝恩廟","宜蘭縣政府","宜蘭縣員山鄉","湖西村隘界六路195號","03-9228383","楊敏章","道教","關聖帝君",258,"1","35"
"鳳山寺","高雄市政府","高雄市旗津區","旗津二路257號","07-5712744","郭明富","道教","廣澤尊王",259,"1","20"
"天鳳宮","高雄市政府","高雄市旗津區","旗下巷14號","07-5715463","梁慶祥","道教","甘露神",260,"1","97"
"清音宮","高雄市政府","高雄市旗津區","中洲巷38號","07-5713991","莊福進","道教","西秦王爺",261,"1","98"
"內湖宮","宜蘭縣政府","宜蘭縣冬山鄉","內湖一路128號","03-9581826","廖文騰","道教","福德正神",262,"1","1"
"柯林村福德廟","宜蘭縣政府","宜蘭縣冬山鄉","柯林村柯林路469號","939132918","蔡東海","道教","福德正神",263,"1","1"
"詔安廟","宜蘭縣政府","宜蘭縣冬山鄉","安平村安平路491號","03-9592973","蕭錦榮","道教","三山國王",264,"1","12"
"福安宮","雲林縣政府","雲林縣虎尾鎮","中山里新生五路13號","05-6331791","黃國書","道教","湄州天上聖母",265,"1","99"
"姚正宮","雲林縣政府","雲林縣虎尾鎮","下溪里7之1號","09-32692800","陳福來","道教","姚府千歲",266,"1","34"
"寶隆代天府五聖宮","高雄市政府","高雄市甲仙區","寶隆里嶺頂巷46-2號","07-6751820","王信忠","道教","五府千歲",267,"1","10"
"十七戶南天宮","臺南市政府","臺南市白河區","虎山里6鄰木屐寮77-3號","09-78510929","方張金鳳","道教","方府千歲",268,"1","100"
"保濟寺","臺南市政府","臺南市麻豆區","南勢里關帝廟19號","06-5724504","鄭淑玲(釋會純)","佛教","釋迦牟尼佛",269,"2","5"
"新福宮","臺南市政府","臺南市麻豆區","南勢里10鄰1-51號","933296452","陳彰茂","道教","孫千帥",270,"1","101"
"鎮山廟","宜蘭縣政府","宜蘭縣冬山鄉","中山村中山六路52巷31號旁","093-9869937","游阿市","道教","大眾爺",271,"1","102"
"寒山玉道院","臺中市政府","臺中市霧峰區","桐林里民生路1085號","04-23305520","張乙幀","道教","三清道祖",272,"1","103"
"證善堂","新竹市政府","新竹市北區","興南里8鄰興南街25巷2弄4號","03-5267929","周瑞淋","佛教","釋迦牟尼佛",273,"2","5"
"吉祥法寺","高雄市政府","高雄市梓官區","大舍東路聖公巷99號","07-6101189","劉耕甫(釋見倫)","佛教","阿彌陀佛",274,"2","29"
"無極補天宮","雲林縣政府","雲林縣莿桐鄉","大美村溪美路55號","05-5841285","楊彩鳳","道教","女媧娘娘",275,"1","104"
"協進廟","宜蘭縣政府","宜蘭縣員山鄉","枕山村枕山路113-6號","03-9224773","張文夫","道教","關聖帝君",276,"1","35"
"毘盧禪寺","臺中市政府","臺中市后里區","廣福里寺山路1000號","04-25562633","詹桂花","佛教","本師釋迦牟尼佛",277,"2","105"
"慈濟宮","臺中市政府","臺中市后里區","公館里三豐路5段290號","04-25564446","李英輝","道教","天上聖母",278,"1","11"
"紫竹寺","高雄市政府","高雄市旗津區","上竹巷138-3號","07-5713591","陳國福","佛教","觀音佛祖",279,"2","19"
"萬善廟","屏東縣政府","屏東縣南州鄉","七塊村","","陳亮輝","道教","萬善公婆",280,"1","106"
"萬興莊福德祠","屏東縣政府","屏東縣南州鄉","七塊村","08-8643420","許宏基","道教","土地公",281,"1","25"
"梅福宮","宜蘭縣政府","宜蘭縣冬山鄉","大埤五路170巷50號","03-95144245","陳阿水","道教","福德正神",282,"1","1"
"嶽府殿","高雄市政府","高雄市路竹區","三爺里4鄰民族路180之1號","07-6961266","石定步","道教","東嶽大帝",283,"1","107"
"救世堂","雲林縣政府","雲林縣虎尾鎮","新興里新生路21號","05-6325705","黃文擇","道教","關聖帝君",284,"1","35"
"虎尾寺","雲林縣政府","雲林縣虎尾鎮","新興里民生路48號","05-6322845","周素鳳","佛教","觀世音菩薩",285,"2","2"
"城隍廟","雲林縣政府","雲林縣虎尾鎮","東屯里東大路31-1號","05-6651528","方有松","道教","城隍",286,"1","108"
"南天聖道院","嘉義縣政府","嘉義縣鹿草鄉","馬稠後豐稠村6鄰4之1號","05-3623700","甘水?(清圓聖師)","一貫道","天德聖母",287,"3","109"
"德源禪寺","嘉義縣政府","嘉義縣竹崎鄉","義仁村3鄰下寮仔41號","05-2611010","龔智仁","佛教","釋迦牟尼佛",288,"2","5"
"真武廟","嘉義縣政府","嘉義縣竹崎鄉","緞繻村阿拔泉9鄰22之1號","05-2611010","張世明","道教","玄天上帝",289,"1","8"
"白陽寺","高雄市政府","高雄市甲仙區","大田里新榮巷3號","07-6753041","潘清田","道教","觀世音菩薩",290,"1","2"
"崁頂福安宮","臺南市政府","臺南市白河區","關嶺里12鄰南寮111號","06-6822547","王春南","道教","福德正神",291,"1","1"
"四塊厝福德祠","臺中市政府","臺中市后里區","聯合里水門路43-6號","910523834","陳查某","道教","福德正神",292,"1","1"
"石安宮","臺南市政府","臺南市麻豆區","大山里大山腳7鄰69-4號","","李文瑞","道教","石府千歲",293,"1","3"
"朝天宮","臺中市政府","臺中市烏日區","三和里中山路三段青仔巷124號","04-23375385","陳德成","道教","玄天上帝",294,"1","8"
"廣安宮","宜蘭縣政府","宜蘭縣冬山鄉","廣安村廣安路197號","03-9611790","吳福隆","道教","三山國王",295,"1","12"
"玉佛淨苑","南投縣政府","南投縣集集鎮","富山里大坪巷36號","049-2763864","劉麟玉","佛教","釋迦牟尼佛",296,"2","5"
"瑞穗三元宮","花蓮縣政府","花蓮縣瑞穗鄉","瑞北寺祥北路一段54號","03-8872761","黃建華","道教","三官大帝",297,"1","63"
"王先生廟","新竹市政府","新竹市北區","古賢里3鄰東大路三段110巷15號","03-5319866","李正明","道教","王先生",298,"1","110"
"保安宮","高雄市政府","高雄市梓官區","智蚵里中正路230號","07-6170017","曾東來","道教","天上聖母",299,"1","11"
"乾元宮","雲林縣政府","雲林縣莿桐鄉","興貴村興南路48號","05-5849886","劉春風","道教","玄天上帝",300,"1","8"
"恩德宮","雲林縣政府","雲林縣莿桐鄉","興貴村興中34號","05-5842502","吳淑茶","佛教","關聖帝君",301,"2","35"
"湧蓮禪寺","臺中市政府","臺中市后里區","廣福里內東路11-5號","04-25575360","朱竹華","佛教","釋迦牟尼佛",302,"2","5"
"台灣大乘寺","花蓮縣政府","花蓮縣瑞穗鄉","廣東路富源村171-1號","03-8812386","周蕙芬","佛教","觀世音菩薩",303,"2","2"
"共善堂","屏東縣政府","屏東縣東港鎮","頂中街16號","08-8325882","吳順利","道教","刑府千歲",304,"1","111"
"東修堂","屏東縣政府","屏東縣東港鎮","東隆里共和街33-12號","093-5715749","蔡振茂","道教","池府三千歲",305,"1","112"
"慈賢宮","彰化縣政府","彰化縣埔鹽鄉","大有村員鹿路三段臨80號","04-8655586","陳輝隆","道教","天上聖母",306,"1","11"
"永安福德廟","宜蘭縣政府","宜蘭縣冬山鄉","順安村義成路三段72巷9號","03-9582310","林正欽","道教","福德正神",307,"1","1"
"昭靈宮","宜蘭縣政府","宜蘭縣冬山鄉","群英村冬山路五段162號","03-9569561","莊清圳","道教","關聖帝君",308,"1","35"
"天山大佛寺","臺中市政府","臺中市豐原區","水源路中坑巷10之1號","04-25267105","羅春榮","佛教","濟公活佛",309,"2","62"
"龍安宮","雲林縣政府","雲林縣虎尾鎮","北溪里29號","05-6336008","陳炎榮","道教","中壇太子元帥",310,"1","113"
"德峰寺","南投縣政府","南投縣鹿谷鄉","竹豐村光復路45號","049-2676037","劉博煌","道教","慚愧祖師",311,"1","41"
